日期,城市,新增确诊,新增治愈,新增死亡,累计确诊,累计治愈,累计死亡
2020-01-26,临汾,1,0,0,1,0,0
2020-01-26,临夏,1,0,0,2,0,0
2020-01-26,柳州,2,0,0,6,0,0
2020-01-26,六盘水,1,0,0,1,0,0
2020-01-26,陇南,1,0,0,1,0,0
2020-01-26,娄底,2,0,0,7,0,0
2020-01-26,泸州,1,0,0,3,0,0
2020-01-26,洛阳,1,0,0,2,0,0
2020-01-26,漯河,3,0,0,6,0,0
2020-01-26,吕梁,1,0,0,1,0,0
2020-01-26,梅州,1,0,0,1,0,0
2020-01-26,绵阳,2,0,0,7,0,0
2020-01-26,南昌,4,0,0,8,0,0
2020-01-26,南宁,4,0,0,5,0,0
2020-01-26,南平,1,0,0,1,0,0
2020-01-26,南通,2,0,0,4,0,0
2020-01-26,南阳,4,0,0,19,0,1
2020-01-26,宁德,1,0,0,3,0,0
2020-01-26,盘锦,2,0,0,2,0,0
2020-01-26,平顶山,3,0,0,5,0,0
2020-01-26,莆田,1,0,0,1,0,0
2020-01-26,七台河,1,0,0,1,0,0
2020-01-26,綦江区,1,0,0,1,0,0
2020-01-26,潜江,5,0,1,5,0,1
2020-01-26,黔南州,1,0,0,2,0,0
2020-01-26,青岛,4,0,0,10,0,0
2020-01-26,衢州,2,0,0,5,0,0
2020-01-26,泉州,2,0,0,5,0,0
2020-01-26,日照,1,0,0,5,0,0
2020-01-26,三门峡,1,0,0,3,0,0
2020-01-26,三明,3,0,0,4,0,0
2020-01-26,三亚,2,0,0,10,0,0
2020-01-26,厦门,1,0,0,4,0,0
2020-01-26,汕尾,1,0,0,1,0,0
2020-01-26,商丘,6,0,0,6,0,0
2020-01-26,韶关,1,0,0,4,0,0
2020-01-26,邵阳,6,0,0,8,0,0
2020-01-26,绍兴,1,0,0,6,0,0
2020-01-26,深圳,9,0,0,36,2,0
2020-01-26,沈阳,1,0,0,6,0,0
2020-01-26,十堰,20,0,0,40,0,0
2020-01-26,石家庄,2,0,0,7,0,0
2020-01-26,石景山区,1,0,0,2,0,0
2020-01-26,双鸭山,1,0,0,1,0,0
2020-01-26,朔州,2,0,0,2,0,0
2020-01-26,四平,1,0,0,1,0,0
2020-01-26,松原,1,0,0,2,0,0
2020-01-26,苏州,1,0,0,8,1,0
2020-01-26,绥化,1,0,0,3,0,1
2020-01-26,随州,16,0,0,52,0,0
2020-01-26,台湾,1,0,0,4,0,0
2020-01-26,台州,1,0,0,22,0,0
2020-01-26,泰州,1,0,0,2,0,0
2020-01-26,天门,8,0,0,13,0,0
2020-01-26,通辽,1,0,0,1,0,0
2020-01-26,通州区,2,0,0,6,0,0
2020-01-26,潼南区,2,0,0,2,0,0
2020-01-26,外地来沪,0,0,1,2,1,1
2020-01-26,外地来津,1,0,0,2,0,0
2020-01-26,万宁,2,0,0,7,0,0
2020-01-26,万州区,1,0,0,14,0,0
2020-01-26,威海,3,0,0,7,0,0
2020-01-26,潍坊,1,0,0,3,0,0
2020-01-26,渭南,1,0,0,1,0,0
2020-01-26,温州,14,0,0,32,1,0
2020-01-26,乌鲁木齐,1,0,0,4,0,0
2020-01-26,巫山县,2,0,0,5,0,0
2020-01-26,巫溪县,2,0,0,5,0,0
2020-01-26,无锡,2,0,0,4,0,0
2020-01-26,芜湖,3,0,0,6,0,0
2020-01-26,武汉,80,2,18,698,42,63
2020-01-26,西安,4,0,0,12,0,0
2020-01-26,西城区,2,0,0,7,0,0
2020-01-26,西宁,3,0,0,4,0,0
2020-01-26,仙桃,1,0,0,12,0,0
2020-01-26,咸宁,21,0,0,64,0,0
2020-01-26,咸阳,1,0,0,4,0,0
2020-01-26,香港,3,0,0,8,0,0
2020-01-26,湘潭,1,0,0,4,0,0
2020-01-26,襄阳,34,0,0,36,0,0
2020-01-26,孝感,45,0,1,100,0,1
2020-01-26,新乡,1,0,0,4,0,0
2020-01-26,新余,2,0,0,3,0,0
2020-01-26,信阳,1,0,0,23,0,0
2020-01-26,邢台,1,0,0,1,0,0
2020-01-26,兴安盟,1,0,0,1,0,0
2020-01-26,宿州,1,0,0,3,0,0
2020-01-26,徐州,3,0,0,3,0,0
2020-01-26,许昌,1,0,0,1,0,0
2020-01-26,烟台,2,0,0,4,0,0
2020-01-26,延安,1,0,0,2,0,0
2020-01-26,扬州,3,0,0,4,0,0
2020-01-26,阳江,2,0,0,8,0,0
2020-01-26,宜宾,1,0,0,1,0,0
2020-01-26,宜昌,11,0,0,31,0,1
2020-01-26,宜春,1,0,0,6,0,0
2020-01-26,益阳,3,0,0,7,0,0
2020-01-26,银川,3,0,0,5,0,0
2020-01-26,渝北区,1,0,0,5,0,0
2020-01-26,玉林,1,0,0,2,0,0
2020-01-26,岳阳,1,0,0,7,0,0
2020-01-26,云阳县,4,0,0,8,0,0
2020-01-26,湛江,1,0,0,5,0,0
2020-01-26,张掖,1,0,0,1,0,0
2020-01-26,漳州,1,0,0,4,0,0
2020-01-26,长沙,4,0,0,22,0,0
2020-01-26,长寿区,1,0,0,6,0,0
2020-01-26,昭通,1,0,0,1,0,0
2020-01-26,镇江,2,0,0,2,0,0
2020-01-26,郑州,9,0,0,29,0,0
2020-01-26,中山,2,0,0,4,0,0
2020-01-26,忠县,1,0,0,6,0,0
2020-01-26,舟山,2,0,0,4,0,0
2020-01-26,周口,6,0,0,11,0,0
2020-01-26,珠海,2,0,0,12,0,0
2020-01-26,株洲,2,0,0,5,0,0
2020-01-26,驻马店,2,0,0,9,0,0
2020-01-26,资阳,2,0,0,2,0,0
2020-01-26,淄博,1,0,0,2,0,0
2020-01-26,自贡,1,0,0,2,0,0
2020-01-27,安康,1,0,0,8,0,0
2020-01-27,安阳,4,0,0,11,0,0
2020-01-27,澳门,2,0,0,7,0,0
2020-01-27,包头,1,0,0,3,0,0
2020-01-27,宝鸡,3,0,0,3,0,0
2020-01-27,宝山区,1,0,0,1,0,0
2020-01-27,保山,2,0,0,4,0,0
2020-01-27,北海,2,0,0,11,0,0
2020-01-27,北京-待明确,0,9,1,0,9,1
2020-01-27,滨州,1,0,0,4,0,0
2020-01-27,兵团第八师,1,0,0,1,0,0
2020-01-27,兵团第七师,1,0,0,1,0,0
2020-01-27,亳州,2,0,0,8,0,0
2020-01-27,沧州,3,0,0,5,0,1
2020-01-27,常德,7,0,0,19,0,0
2020-01-27,常州,2,0,0,8,0,0
2020-01-27,朝阳区,6,0,0,17,0,0
2020-01-27,郴州,1,0,0,7,0,0
2020-01-27,成都,4,0,0,37,0,0
2020-01-27,澄迈,0,0,1,2,0,1
2020-01-27,赤峰,1,0,0,2,0,0
2020-01-27,滁州,2,0,0,4,0,0
2020-01-27,大理,2,0,0,3,0,0
2020-01-27,大连,1,0,0,5,0,0
2020-01-27,大兴区,2,0,0,7,2,0
2020-01-27,丹东,4,0,0,5,0,0
2020-01-27,儋州,1,0,0,5,0,0
2020-01-27,德州,2,0,0,8,0,0
2020-01-27,垫江县,1,0,0,5,0,0
2020-01-27,东城区,1,0,0,2,0,0
2020-01-27,鄂州,37,0,0,57,0,0
2020-01-27,恩施州,13,0,0,38,0,0
2020-01-27,丰台区,3,0,0,7,0,0
2020-01-27,佛山,4,0,0,18,0,0
2020-01-27,福州,5,0,0,18,0,0
2020-01-27,抚州,1,0,0,8,0,0
2020-01-27,阜阳,11,0,0,21,0,0
2020-01-27,甘孜,1,0,0,3,0,0
2020-01-27,赣州,3,0,0,10,0,0
2020-01-27,广安,1,0,0,7,0,0
2020-01-27,广州,12,0,0,51,0,0
2020-01-27,桂林,1,0,0,15,0,0
2020-01-27,哈尔滨,2,0,0,10,0,0
2020-01-27,海淀区,4,0,0,21,0,0
2020-01-27,海口,1,0,0,7,0,0
2020-01-27,邯郸,2,0,0,4,0,0
2020-01-27,汉中,1,0,0,4,0,0
2020-01-27,杭州,5,0,0,32,0,0
2020-01-27,合川区,1,0,0,4,0,0
2020-01-27,合肥,3,0,0,16,0,0
2020-01-27,河北区,2,0,0,7,0,0
2020-01-27,河东区,3,0,0,5,0,0
2020-01-27,河西区,3,0,0,3,0,0
2020-01-27,菏泽,1,0,0,4,0,0
2020-01-27,衡水,2,0,0,2,0,0
2020-01-27,衡阳,3,0,0,7,0,0
2020-01-27,红河,1,0,0,2,0,0
2020-01-27,红桥区,1,0,0,1,0,0
2020-01-27,虹口区,2,0,0,2,0,0
2020-01-27,怀化,5,0,0,16,0,0
2020-01-27,淮北,1,0,0,2,0,0
2020-01-27,黄冈,59,2,0,213,4,4
2020-01-27,黄浦区,2,0,0,2,0,0
2020-01-27,黄山,3,0,0,4,0,0
2020-01-27,黄石,17,0,0,53,0,1
2020-01-27,惠州,3,0,0,11,0,0
2020-01-27,吉安,0,1,0,3,1,0
2020-01-27,吉林,1,0,0,3,0,0
2020-01-27,济南,3,0,0,10,0,0
2020-01-27,嘉定区,1,0,0,1,0,0
2020-01-27,嘉兴,3,0,0,11,0,0
2020-01-27,江北区,1,0,0,4,0,0
2020-01-27,焦作,2,0,0,2,0,0
2020-01-27,揭阳,1,0,0,4,0,0
2020-01-27,金昌,1,0,0,1,0,0
2020-01-27,金华,2,0,0,7,0,0
2020-01-27,晋中,3,0,0,5,0,0
2020-01-27,荆门,24,0,0,114,0,3
2020-01-27,荆州,24,1,0,71,1,2
2020-01-27,静安区,5,0,0,5,0,0
2020-01-27,九江,5,0,0,9,0,0
2020-01-27,九龙坡区,1,0,0,5,0,0
2020-01-27,开封,1,0,0,2,0,0
2020-01-27,开州区,2,0,0,9,0,0
2020-01-27,昆明,5,0,0,12,0,0
2020-01-27,兰州,3,0,0,11,0,0
2020-01-27,廊坊,4,0,0,6,0,0
2020-01-27,乐山,1,0,0,2,0,0
2020-01-27,丽江,4,0,0,6,0,0
2020-01-27,丽水,2,0,0,5,0,0
2020-01-27,凉山,1,0,0,2,0,0
2020-01-27,两江新区,1,0,0,8,0,0
2020-01-27,辽阳,1,0,0,1,0,0
2020-01-27,聊城,2,0,0,3,0,0
2020-01-27,临沂,1,0,0,8,0,0
2020-01-27,六安,1,0,0,4,0,0
2020-01-27,娄底,2,0,0,9,0,0
2020-01-27,泸州,1,0,0,4,0,0
2020-01-27,漯河,3,0,0,9,0,0
2020-01-27,吕梁,2,0,0,3,0,0
2020-01-27,马鞍山,3,0,0,10,0,0
2020-01-27,梅州,2,0,0,3,0,0
2020-01-27,绵阳,1,0,0,8,0,0
2020-01-27,闵行区,2,0,0,2,0,0
2020-01-27,南岸区,1,0,0,1,0,0
2020-01-27,南昌,9,0,0,17,0,0
2020-01-27,南充,2,0,0,4,0,0
2020-01-27,南京,3,0,0,10,0,0
2020-01-27,南平,1,0,0,2,0,0
2020-01-27,南通,2,0,0,6,0,0
2020-01-27,南阳,7,0,0,26,0,1
2020-01-27,内江,2,0,0,3,0,0
2020-01-27,宁波,4,0,0,17,0,0
2020-01-27,宁德,3,0,0,6,0,0
2020-01-27,萍乡,0,1,0,2,1,0
2020-01-27,莆田,9,0,0,10,0,0
2020-01-27,浦东新区,9,0,0,9,0,0
2020-01-27,七台河,1,0,0,2,0,0
2020-01-27,齐齐哈尔,1,0,0,2,0,0
2020-01-27,綦江区,1,0,0,2,0,0
2020-01-27,潜江,2,0,0,7,0,1
2020-01-27,黔江区,1,0,0,1,0,0
2020-01-27,黔南州,2,0,0,4,0,0
2020-01-27,青岛,3,0,0,13,0,0
2020-01-27,青浦区,2,0,0,2,0,0
2020-01-27,清远,2,0,0,5,0,0
2020-01-27,琼海,1,0,0,1,0,0
2020-01-27,曲靖,1,0,0,2,0,0
2020-01-27,泉州,5,0,0,10,0,0
2020-01-27,日照,1,0,0,6,0,0
2020-01-27,三亚,4,0,0,14,0,0
2020-01-27,汕头,3,0,0,5,0,0
2020-01-27,商洛,1,0,0,2,0,0
2020-01-27,商丘,1,0,0,7,0,0
2020-01-27,上饶,1,0,0,7,0,0
2020-01-27,邵阳,3,0,0,11,0,0
2020-01-27,绍兴,1,0,0,7,0,0
2020-01-27,深圳,13,2,0,49,4,0
2020-01-27,神农架,1,0,0,1,0,0
2020-01-27,沈阳,2,0,0,8,0,0
2020-01-27,十堰,25,0,0,65,0,0
2020-01-27,石家庄,2,0,0,9,0,0
2020-01-27,石柱县,3,0,0,6,0,0
2020-01-27,顺义区,1,0,0,2,0,0
2020-01-27,四平,1,0,0,2,0,0
2020-01-27,苏州,4,0,0,12,1,0
2020-01-27,绥化,5,0,0,8,0,1
2020-01-27,随州,18,0,0,70,0,0
2020-01-27,遂宁,1,0,0,3,0,0
2020-01-27,台湾,1,0,0,5,0,0
2020-01-27,太原,1,0,0,3,0,0
2020-01-27,泰安,1,0,0,1,0,0
2020-01-27,泰州,2,0,0,4,0,0
2020-01-27,唐山,1,0,0,1,0,0
2020-01-27,天门,10,0,2,23,0,2
2020-01-27,天水,1,0,0,1,0,0
2020-01-27,通州区,1,0,0,7,0,0
2020-01-27,铜梁区,1,0,0,2,0,0
2020-01-27,铜陵,6,0,0,9,0,0
2020-01-27,吐鲁番,1,0,0,1,0,0
2020-01-27,外地来沪,32,2,0,34,3,1
2020-01-27,万州区,1,0,0,15,0,0
2020-01-27,威海,3,0,0,10,0,0
2020-01-27,渭南,2,0,0,3,0,0
2020-01-27,温州,28,0,0,60,1,0
2020-01-27,乌鲁木齐,1,0,0,5,0,0
2020-01-27,无锡,2,0,0,6,0,0
2020-01-27,芜湖,3,0,0,9,0,0
2020-01-27,吴忠,2,0,0,2,0,0
2020-01-27,梧州,2,0,0,4,0,0
2020-01-27,武汉,892,0,22,1590,42,85
2020-01-27,西安,3,0,0,15,0,0
2020-01-27,西城区,1,0,0,8,0,0
2020-01-27,西宁,2,0,0,6,0,0
2020-01-27,西双版纳,5,0,0,6,0,0
2020-01-27,仙桃,15,0,0,27,0,0
2020-01-27,咸宁,27,0,0,91,0,0
2020-01-27,湘潭,2,0,0,6,0,0
2020-01-27,襄阳,34,0,0,70,0,0
2020-01-27,孝感,73,0,0,173,0,1
2020-01-27,新乡,2,0,0,6,0,0
2020-01-27,信阳,6,0,0,29,0,0
2020-01-27,邢台,1,0,0,2,0,0
2020-01-27,宿迁,2,0,0,3,0,0
2020-01-27,徐汇区,3,0,0,3,0,0
2020-01-27,徐州,5,0,0,8,0,0
2020-01-27,许昌,1,0,0,2,0,0
2020-01-27,宣城,1,0,0,2,0,0
2020-01-27,雅安,1,0,0,2,0,0
2020-01-27,烟台,4,0,0,8,0,0
2020-01-27,扬州,1,0,0,5,0,0
2020-01-27,伊犁州,1,0,0,2,0,0
2020-01-27,宜昌,20,0,0,51,0,1
2020-01-27,宜春,4,0,0,10,0,0
2020-01-27,益阳,3,0,0,10,0,0
2020-01-27,银川,2,0,0,7,0,0
2020-01-27,鹰潭,1,0,0,1,0,0
2020-01-27,永州,3,0,0,7,0,0
2020-01-27,渝北区,1,0,0,6,0,0
2020-01-27,玉溪,4,0,0,5,0,0
2020-01-27,岳阳,10,0,0,17,0,0
2020-01-27,云阳县,2,0,0,10,0,0
2020-01-27,运城,1,0,0,3,0,0
2020-01-27,枣庄,2,0,0,2,0,0
2020-01-27,漳州,1,0,0,5,0,0
2020-01-27,长宁区,5,0,0,5,0,0
2020-01-27,长沙,2,0,0,24,0,0
2020-01-27,长寿区,1,0,0,7,0,0
2020-01-27,昭通,1,0,0,2,0,0
2020-01-27,郑州,8,0,0,37,0,0
2020-01-27,中山,2,0,0,6,0,0
2020-01-27,忠县,3,0,0,9,0,0
2020-01-27,周口,4,0,0,15,0,0
2020-01-27,株洲,2,0,0,7,0,0
2020-01-27,驻马店,1,0,0,10,0,0
2020-01-27,自贡,5,0,0,7,0,0
2020-01-28,安康,2,0,0,10,0,0
2020-01-28,安庆,10,0,0,18,0,0
2020-01-28,安阳,3,0,0,14,0,0
2020-01-28,巴彦淖尔,1,0,0,1,0,0
2020-01-28,巴中,2,0,0,2,0,0
2020-01-28,宝鸡,1,0,0,4,0,0
2020-01-28,宝山区,1,0,0,2,0,0
2020-01-28,保定,3,0,0,6,0,0
2020-01-28,北海,2,0,0,13,0,0
2020-01-28,北京-待明确,0,2,0,0,11,1
2020-01-28,璧山区,1,0,0,4,0,0
2020-01-28,滨州,2,0,0,6,0,0
2020-01-28,亳州,7,0,0,15,0,0
2020-01-28,沧州,3,0,0,8,0,1
2020-01-28,昌平区,1,0,0,8,0,0
2020-01-28,常德,7,0,0,26,0,0
2020-01-28,朝阳区,2,0,0,19,0,0
2020-01-28,朝阳市,1,0,0,3,0,0
2020-01-28,成都,9,0,0,46,0,0
2020-01-28,达州,1,0,0,4,0,0
2020-01-28,大同,2,0,0,3,0,0
2020-01-28,大兴区,3,0,0,10,2,0
2020-01-28,德阳,1,0,0,2,0,0
2020-01-28,德州,3,0,0,11,0,0
2020-01-28,东方,1,0,0,1,0,0
2020-01-28,东莞,5,0,0,7,0,0
2020-01-28,鄂州,27,0,1,84,0,1
2020-01-28,恩施州,13,0,0,51,0,0
2020-01-28,防城港,2,1,0,5,1,0
2020-01-28,丰台区,1,0,0,8,0,0
2020-01-28,奉节县,1,0,0,4,0,0
2020-01-28,福州,6,0,0,24,0,0
2020-01-28,抚州,1,0,0,9,0,0
2020-01-28,阜阳,2,0,0,23,0,0
2020-01-28,赣州,6,0,0,16,0,0
2020-01-28,广元,1,0,0,1,0,0
2020-01-28,广州,12,0,0,63,0,0
2020-01-28,贵阳,0,1,0,1,1,0
2020-01-28,桂林,1,0,0,16,0,0
2020-01-28,哈尔滨,1,0,0,11,0,0
2020-01-28,海淀区,2,0,0,23,0,0
2020-01-28,海口,2,0,0,9,0,0
2020-01-28,汉中,2,0,0,6,0,0
2020-01-28,杭州,19,0,0,51,0,0
2020-01-28,合川区,1,0,0,5,0,0
2020-01-28,合肥,13,0,0,29,0,0
2020-01-28,河源,1,0,0,1,0,0
2020-01-28,菏泽,3,0,0,7,0,0
2020-01-28,鹤壁,3,0,0,5,0,0
2020-01-28,衡水,1,0,0,3,0,0
2020-01-28,衡阳,10,0,0,17,0,0
2020-01-28,呼和浩特,2,0,0,2,0,0
2020-01-28,葫芦岛,1,0,0,3,0,0
2020-01-28,湖州,2,0,0,5,0,0
2020-01-28,怀化,2,0,0,18,0,0
2020-01-28,淮安,1,0,0,3,0,0
2020-01-28,黄冈,111,0,1,324,4,5
2020-01-28,黄浦区,1,0,0,3,0,0
2020-01-28,黄山,3,0,0,7,0,0
2020-01-28,黄石,33,0,0,86,0,1
2020-01-28,惠州,1,1,0,12,1,0
2020-01-28,鸡西,1,0,0,1,0,0
2020-01-28,吉安,1,0,0,4,1,0
2020-01-28,济南,1,0,0,11,0,0
2020-01-28,佳木斯,4,0,0,5,0,0
2020-01-28,嘉兴,3,0,0,14,0,0
2020-01-28,江北区,1,0,0,5,0,0
2020-01-28,揭阳,2,0,0,6,0,0
2020-01-28,金华,6,0,0,13,0,0
2020-01-28,锦州,4,0,0,4,0,0
2020-01-28,晋中,4,0,0,9,0,0
2020-01-28,荆门,28,0,1,142,0,4
2020-01-28,荆州,30,0,0,101,1,2
2020-01-28,静安区,2,0,0,7,0,0
2020-01-28,九江,7,0,0,16,0,0
2020-01-28,开封,1,0,0,3,0,0
2020-01-28,开州区,2,0,0,11,0,0
2020-01-28,昆明,3,0,0,15,0,0
2020-01-28,兰州,2,0,0,13,0,0
2020-01-28,廊坊,3,0,0,9,0,0
2020-01-28,丽水,1,0,0,6,0,0
2020-01-28,临沂,7,0,0,15,0,0
2020-01-28,六安,2,0,0,6,0,0
2020-01-28,龙岩,1,0,0,1,0,0
2020-01-28,娄底,4,0,0,13,0,0
2020-01-28,泸州,1,0,0,5,0,0
2020-01-28,马鞍山,1,0,0,11,0,0
2020-01-28,茂名,2,0,0,2,0,0
2020-01-28,梅州,1,0,0,4,0,0
2020-01-28,门头沟区,1,0,0,1,0,0
2020-01-28,南昌,8,0,0,25,0,0
2020-01-28,南充,1,0,0,5,0,0
2020-01-28,南京,4,0,0,14,0,0
2020-01-28,南宁,2,0,0,7,0,0
2020-01-28,南平,1,0,0,3,0,0
2020-01-28,南阳,5,0,1,31,0,2
2020-01-28,内江,1,0,0,4,0,0
2020-01-28,宁波,3,0,0,20,0,0
2020-01-28,宁德,1,0,0,7,0,0
2020-01-28,平凉,1,0,0,1,0,0
2020-01-28,莆田,4,0,0,14,0,0
2020-01-28,濮阳,1,0,0,1,0,0
2020-01-28,浦东新区,3,0,0,12,0,0
2020-01-28,普洱,1,0,0,1,0,0
2020-01-28,齐齐哈尔,1,0,0,3,0,0
2020-01-28,綦江区,2,0,0,4,0,0
2020-01-28,潜江,1,0,0,8,0,1
2020-01-28,青岛,2,0,0,15,0,0
2020-01-28,清远,1,0,0,6,0,0
2020-01-28,琼中,1,0,0,1,0,0
2020-01-28,衢州,3,0,0,8,0,0
2020-01-28,曲靖,3,0,0,5,0,0
2020-01-28,泉州,3,0,0,13,0,0
2020-01-28,日照,1,0,0,7,0,0
2020-01-28,三门峡,1,0,0,4,0,0
2020-01-28,三明,4,0,0,8,0,0
2020-01-28,厦门,2,0,0,6,0,0
2020-01-28,汕头,1,0,0,6,0,0
2020-01-28,商丘,7,0,0,14,0,0
2020-01-28,上饶,2,0,0,9,0,0
2020-01-28,邵阳,8,0,0,19,0,0
2020-01-28,绍兴,12,0,0,19,0,0
2020-01-28,深圳,14,0,0,63,4,0
2020-01-28,神农架,2,0,0,3,0,0
2020-01-28,十堰,23,0,0,88,0,0
2020-01-28,石家庄,1,0,0,10,0,0
2020-01-28,石柱县,1,0,0,7,0,0
2020-01-28,苏州,8,0,0,20,1,0
2020-01-28,随州,46,0,0,116,0,0
2020-01-28,台湾,3,0,0,8,0,0
2020-01-28,台州,18,0,0,40,0,0
2020-01-28,泰安,2,0,0,3,0,0
2020-01-28,泰州,4,0,0,8,0,0
2020-01-28,唐山,2,0,0,3,0,0
2020-01-28,天门,11,0,1,34,0,3
2020-01-28,通化,1,0,0,1,0,0
2020-01-28,外地来沪,7,1,0,41,4,1
2020-01-28,万宁,1,0,0,8,0,0
2020-01-28,万州区,2,0,0,17,0,0
2020-01-28,威海,1,0,0,11,0,0
2020-01-28,潍坊,2,0,0,5,0,0
2020-01-28,温州,54,2,0,114,3,0
2020-01-28,乌鲁木齐,1,0,0,6,0,0
2020-01-28,无锡,3,0,0,9,0,0
2020-01-28,芜湖,2,0,0,11,0,0
2020-01-28,吴忠,1,0,0,3,0,0
2020-01-28,梧州,0,1,0,4,1,0
2020-01-28,武汉,315,0,19,1905,42,104
2020-01-28,西安,3,0,0,18,0,0
2020-01-28,西城区,1,0,0,9,0,0
2020-01-28,西青区,1,0,0,2,0,0
2020-01-28,仙桃,5,0,0,32,0,0
2020-01-28,咸宁,21,0,0,112,0,0
2020-01-28,咸阳,1,0,0,5,0,0
2020-01-28,香港,2,0,0,10,0,0
2020-01-28,湘潭,2,0,0,8,0,0
2020-01-28,襄阳,61,0,0,131,0,0
2020-01-28,孝感,101,0,2,274,0,3
2020-01-28,新乡,1,0,0,7,0,0
2020-01-28,新余,8,1,0,11,1,0
2020-01-28,信阳,3,0,0,32,0,0
2020-01-28,邢台,1,0,0,3,0,0
2020-01-28,宿迁,1,0,0,4,0,0
2020-01-28,宿州,6,0,0,9,0,0
2020-01-28,烟台,2,0,0,10,0,0
2020-01-28,延安,1,0,0,3,0,0
2020-01-28,盐城,5,0,0,6,0,0
2020-01-28,扬州,3,0,0,8,0,0
2020-01-28,阳江,2,0,0,10,0,0
2020-01-28,伊犁州,2,0,0,4,0,0
2020-01-28,宜宾,1,0,0,2,0,0
2020-01-28,宜昌,12,0,0,63,0,1
2020-01-28,宜春,4,0,0,14,0,0
2020-01-28,益阳,4,0,0,14,0,0
2020-01-28,永州,4,0,0,11,0,0
2020-01-28,渝中区,1,0,0,1,0,0
2020-01-28,岳阳,9,0,0,26,0,0
2020-01-28,云阳县,1,0,0,11,0,0
2020-01-28,运城,1,0,0,4,0,0
2020-01-28,枣庄,6,0,0,8,0,0
2020-01-28,湛江,2,0,0,7,0,0
2020-01-28,张家口,1,0,0,1,0,0
2020-01-28,张掖,1,0,0,2,0,0
2020-01-28,漳州,1,0,0,6,0,0
2020-01-28,长沙,22,0,0,46,0,0
2020-01-28,肇庆,1,0,0,5,0,0
2020-01-28,郑州,3,1,0,40,1,0
2020-01-28,中山,6,0,0,12,0,0
2020-01-28,忠县,2,0,0,11,0,0
2020-01-28,舟山,2,0,0,6,0,0
2020-01-28,周口,4,0,0,19,0,0
2020-01-28,珠海,2,0,0,14,0,0
2020-01-28,株洲,6,0,0,13,0,0
2020-01-28,驻马店,6,0,0,16,0,0
2020-01-28,淄博,2,0,0,4,0,0
2020-01-29,安庆,6,0,0,24,0,0
2020-01-29,安阳,3,0,0,17,0,0
2020-01-29,巴彦淖尔,1,0,0,2,0,0
2020-01-29,巴中,2,0,0,4,0,0
2020-01-29,蚌埠,5,0,0,8,0,0
2020-01-29,保定,1,0,0,7,0,0
2020-01-29,保山,1,0,0,5,0,0
2020-01-29,北海,2,0,0,15,0,0
2020-01-29,本溪,1,0,0,3,0,0
2020-01-29,毕节,1,0,0,1,0,0
2020-01-29,滨州,1,0,0,7,0,0
2020-01-29,亳州,5,1,0,20,1,0
2020-01-29,沧州,4,0,0,12,0,1
2020-01-29,昌平区,1,0,0,9,0,0
2020-01-29,常德,4,0,0,30,0,0
2020-01-29,常州,2,0,0,10,0,0
2020-01-29,朝阳区,2,0,0,21,0,0
2020-01-29,朝阳市,1,0,0,4,0,0
2020-01-29,郴州,3,0,0,10,0,0
2020-01-29,成都,13,1,1,59,1,1
2020-01-29,承德,1,0,0,2,0,0
2020-01-29,池州,1,0,0,2,0,0
2020-01-29,达州,2,0,0,6,0,0
2020-01-29,大理,1,0,0,4,0,0
2020-01-29,大连,0,1,0,5,1,0
2020-01-29,大同,1,0,0,4,0,0
2020-01-29,大兴安岭,1,0,0,1,0,0
2020-01-29,大足区,1,0,0,2,0,0
2020-01-29,德阳,1,0,0,3,0,0
2020-01-29,定西,1,0,0,2,0,0
2020-01-29,鄂尔多斯,1,0,0,3,0,0
2020-01-29,鄂州,39,0,1,123,0,2
2020-01-29,恩施州,15,0,0,66,0,0
2020-01-29,丰台区,3,0,0,11,0,0
2020-01-29,奉贤区,3,0,0,3,0,0
2020-01-29,佛山,7,0,0,25,0,0
2020-01-29,福州,6,0,0,30,0,0
2020-01-29,抚州,4,0,0,13,0,0
2020-01-29,阜阳,5,0,0,28,0,0
2020-01-29,甘孜,2,0,0,5,0,0
2020-01-29,赣州,5,0,0,21,0,0
2020-01-29,广安,2,0,0,9,0,0
2020-01-29,广元,1,0,0,2,0,0
2020-01-29,广州,16,0,0,79,0,0
2020-01-29,桂林,2,0,0,18,0,0
2020-01-29,哈尔滨,2,0,0,13,0,0
2020-01-29,海淀区,1,0,0,24,0,0
2020-01-29,邯郸,2,0,0,6,0,0
2020-01-29,杭州,18,0,0,69,0,0
2020-01-29,合川区,1,0,0,6,0,0
2020-01-29,合肥,10,1,0,39,1,0
2020-01-29,和平区,1,0,0,2,0,0
2020-01-29,河池,2,0,0,5,0,0
2020-01-29,贺州,1,0,0,1,0,0
2020-01-29,鹤壁,1,0,0,6,0,0
2020-01-29,鹤岗,1,0,0,1,0,0
2020-01-29,衡水,1,0,0,4,0,0
2020-01-29,衡阳,3,0,0,20,0,0
2020-01-29,红河,2,0,0,4,0,0
2020-01-29,葫芦岛,1,0,0,4,0,0
2020-01-29,怀化,5,0,0,23,0,0
2020-01-29,怀柔区,1,0,0,1,0,0
2020-01-29,淮安,4,0,0,7,0,0
2020-01-29,淮南,4,0,0,6,0,0
2020-01-29,黄冈,172,3,7,496,7,12
2020-01-29,黄浦区,1,0,0,4,0,0
2020-01-29,黄石,27,0,0,113,0,1
2020-01-29,惠州,5,0,0,17,1,0
